,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
335,2018-06-03,1.120401337792642,175.66571249126892,82.05330672934492,82.05330672934492,174.2149702004911,177.39473520341866,230.2234469931064,286.42023682001064,82.05330672934492,82.05330672934492,82.05330672934492,82.05330672934492,257.71901922061386
336,2018-06-10,1.1237458193979932,175.99972199955772,81.59618476661534,81.59618476661534,174.50020917045836,177.79719355599363,232.44187765560147,286.18569408160727,81.59618476661534,81.59618476661534,81.59618476661534,81.59618476661534,257.5959067661731
337,2018-06-17,1.1270903010033444,176.33373150784652,81.13868251185698,81.13868251185698,174.773027582265,178.20527957209575,227.95057738287994,286.456085210518,81.13868251185698,81.13868251185698,81.13868251185698,81.13868251185698,257.4724140197035
338,2018-06-24,1.1304347826086956,176.6677410161353,79.80608602031494,79.80608602031494,175.05866846090063,178.60465356243253,226.77018109326156,284.40270008650447,79.80608602031494,79.80608602031494,79.80608602031494,79.80608602031494,256.47382703645025
339,2018-07-01,1.1337792642140467,177.00175052442412,76.53859133239003,76.53859133239003,175.3405565027345,178.99935147083283,225.2871169490026,279.41694890721544,76.53859133239003,76.53859133239003,76.53859133239003,76.53859133239003,253.54034185681417
340,2018-07-08,1.137123745819398,177.33576003271293,71.01923385800734,71.01923385800734,175.6113052520427,179.39371931266675,220.81236970509897,277.1469331799576,71.01923385800734,71.01923385800734,71.01923385800734,71.01923385800734,248.35499389072027
341,2018-07-15,1.140468227424749,177.6697695410017,64.09376329529711,64.09376329529711,175.88271745396156,179.78808715450066,216.05693292064603,268.80198444223606,64.09376329529711,64.09376329529711,64.09376329529711,64.09376329529711,241.7635328362988
342,2018-07-22,1.1438127090301002,178.00377904929053,57.37390489396715,57.37390489396715,176.1466019843984,180.19310741763613,207.464470539375,261.7925301424463,57.37390489396715,57.37390489396715,57.37390489396715,57.37390489396715,235.3776839432577
343,2018-07-29,1.1471571906354514,178.33778855757927,51.86090008868866,51.86090008868866,176.4231817062903,180.57682283816843,203.91999213165747,259.22363636119894,51.86090008868866,51.86090008868866,51.86090008868866,51.86090008868866,230.19868864626793
344,2018-08-05,1.1505016722408026,178.6717980658681,46.318560107717225,46.318560107717225,176.68562277807683,180.9911847261455,197.30404069405472,250.97984150620377,46.318560107717225,46.318560107717225,46.318560107717225,46.318560107717225,224.99035817358532
345,2018-08-12,1.1538461538461537,179.0058075741569,37.04206711971839,37.04206711971839,176.94829123900814,181.37790767560722,188.971445281384,243.5543330787561,37.04206711971839,37.04206711971839,37.04206711971839,37.04206711971839,216.0478746938753
346,2018-08-19,1.157190635451505,179.33981708244568,20.082086934894342,20.082086934894342,177.21095969993945,181.75970829435093,171.3940515533782,228.51336003579473,20.082086934894342,20.082086934894342,20.082086934894342,20.082086934894342,199.42190401734
347,2018-08-26,1.160535117056856,179.6738265907345,-5.254524855416657,-5.254524855416657,177.4736281608708,182.15425497308416,147.52801531197102,202.4767545648052,-5.254524855416657,-5.254524855416657,-5.254524855416657,-5.254524855416657,174.41930173531784
348,2018-09-02,1.1638795986622072,180.00783609902328,-34.60030228691474,-34.60030228691474,177.72663098374477,182.56581945354733,118.59779860088054,173.05270275437752,-34.60030228691474,-34.60030228691474,-34.60030228691474,-34.60030228691474,145.40753381210854
349,2018-09-09,1.1672240802675586,180.3418456073121,-60.47681660987087,-60.47681660987087,177.95659284176975,183.0042778800235,92.20575709080653,146.7625408276746,-60.47681660987087,-60.47681660987087,-60.47681660987087,-60.47681660987087,119.86502899744124
350,2018-09-16,1.1705685618729098,180.6758551156009,-76.82656755826477,-76.82656755826477,178.22689894855483,183.429265492378,74.76217403105035,131.80899579784452,-76.82656755826477,-76.82656755826477,-76.82656755826477,-76.82656755826477,103.84928755733614
351,2018-09-23,1.173913043478261,181.0098646238897,-82.49933534261325,-82.49933534261325,178.49811820397272,183.85680497795175,69.85103278135607,126.88486921617182,-82.49933534261325,-82.49933534261325,-82.49933534261325,-82.49933534261325,98.51052928127646
352,2018-09-30,1.1772575250836121,181.34387413217848,-80.96420611341695,-80.96420611341695,178.769953955903,184.2831499553906,73.96024072638589,129.30733426573624,-80.96420611341695,-80.96420611341695,-80.96420611341695,-80.96420611341695,100.37966801876154
353,2018-10-07,1.1806020066889633,181.67788364046731,-76.94310668252476,-76.94310668252476,179.05067143782284,184.6974236655612,77.60232165270588,134.84270086025103,-76.94310668252476,-76.94310668252476,-76.94310668252476,-76.94310668252476,104.73477695794256
354,2018-10-14,1.1839464882943145,182.0118931487561,-73.18029044909485,-73.18029044909485,179.3141068689573,185.08713945866117,80.89519475053564,139.0341009495001,-73.18029044909485,-73.18029044909485,-73.18029044909485,-73.18029044909485,108.83160269966123
355,2018-10-21,1.1872909698996656,182.3459026570449,-69.82822146210805,-69.82822146210805,179.57654016736493,185.47495097802363,86.17236626918924,141.07764987835762,-69.82822146210805,-69.82822146210805,-69.82822146210805,-69.82822146210805,112.51768119493684
356,2018-10-28,1.1906354515050168,182.6799121653337,-66.07680765746119,-66.07680765746119,179.83850440019893,185.85598066643237,88.99028497971794,145.02404963855443,-66.07680765746119,-66.07680765746119,-66.07680765746119,-66.07680765746119,116.6031045078725
357,2018-11-04,1.193979933110368,183.0139216736225,-61.78739369669434,-61.78739369669434,180.09684781391317,186.23670436168405,94.4186694895194,149.3839697617384,-61.78739369669434,-61.78739369669434,-61.78739369669434,-61.78739369669434,121.22652797692815
358,2018-11-11,1.1973244147157192,183.3479311819113,-57.620898359510264,-57.620898359510264,180.34817504613326,186.6379918000562,99.07168994269614,155.1006143085762,-57.620898359510264,-57.620898359510264,-57.620898359510264,-57.620898359510264,125.72703282240103
359,2018-11-18,1.2006688963210703,183.6819406902001,-54.13489756667654,-54.13489756667654,180.568759253742,187.04927330921555,102.31383744226937,157.40338550608627,-54.13489756667654,-54.13489756667654,-54.13489756667654,-54.13489756667654,129.54704312352357
360,2018-11-25,1.2040133779264215,184.01595019848887,-51.226047337341384,-51.226047337341384,180.8575705040824,187.46055481837487,103.42675723118379,158.4921060881773,-51.226047337341384,-51.226047337341384,-51.226047337341384,-51.226047337341384,132.78990286114748
361,2018-12-02,1.2073578595317727,184.34995970677767,-48.462631575092736,-48.462631575092736,181.09765281877085,187.88212840693524,110.62111618381883,164.9034748107089,-48.462631575092736,-48.462631575092736,-48.462631575092736,-48.462631575092736,135.88732813168494
362,2018-12-09,1.2107023411371238,184.68396921506647,-45.66150944590195,-45.66150944590195,181.34045363229933,188.32816691882107,112.72795501813432,167.78945246887542,-45.66150944590195,-45.66150944590195,-45.66150944590195,-45.66150944590195,139.02245976916453
363,2018-12-16,1.214046822742475,185.01797872335527,-42.92579835194648,-42.92579835194648,181.6032976572339,188.77401014966046,114.32921378649033,168.7976135709233,-42.92579835194648,-42.92579835194648,-42.92579835194648,-42.92579835194648,142.0921803714088
364,2018-12-23,1.2173913043478262,185.35198823164407,-40.138007923556295,-40.138007923556295,181.8662132394765,189.21957445735967,117.37523103126959,174.53161150026366,-40.138007923556295,-40.138007923556295,-40.138007923556295,-40.138007923556295,145.21398030808777
365,2018-12-30,1.2207357859531773,185.68599773993284,-36.4899777465364,-36.4899777465364,182.12972182164395,189.64474504244504,122.52206242057703,177.63155223181727,-36.4899777465364,-36.4899777465364,-36.4899777465364,-36.4899777465364,149.19601999339645
366,2019-01-06,1.2240802675585285,186.02000724822165,-30.508055100144826,-30.508055100144826,182.39518001666033,190.03972300552454,129.18636922512673,184.25331561557027,-30.508055100144826,-30.508055100144826,-30.508055100144826,-30.508055100144826,155.51195214807683
367,2019-01-13,1.2274247491638797,186.35401675651045,-20.657257496503572,-20.657257496503572,182.6229419853541,190.45800270109837,135.87169529299382,194.49204865476563,-20.657257496503572,-20.657257496503572,-20.657257496503572,-20.657257496503572,165.69675926000687
368,2019-01-20,1.2307692307692308,186.68802626479925,-6.4151626495976,-6.4151626495976,182.84756527618913,190.8943202569782,151.71383607516202,206.10814441543448,-6.4151626495976,-6.4151626495976,-6.4151626495976,-6.4151626495976,180.27286361520166
369,2019-01-27,1.234113712374582,187.02203577308805,10.542780830108388,10.542780830108388,183.0721885670241,191.3294325849727,169.9687872776774,226.14017638404775,10.542780830108388,10.542780830108388,10.542780830108388,10.542780830108388,197.56481660319645
370,2019-02-03,1.2374581939799332,187.35604528137685,25.919171755337736,25.919171755337736,183.29681185785907,191.75517488612797,184.62479284782358,240.43505752219974,25.919171755337736,25.919171755337736,25.919171755337736,25.919171755337736,213.2752170367146
371,2019-02-10,1.2408026755852843,187.69005478966565,34.142482429374255,34.142482429374255,183.55589666959855,192.18949804207622,193.66425838783488,247.52215233944742,34.142482429374255,34.142482429374255,34.142482429374255,34.142482429374255,221.83253721903992
372,2019-02-17,1.2441471571906355,188.02406429795445,31.415320630389388,31.415320630389388,183.87131647855526,192.62974126489434,192.58557814536962,246.1115355919479,31.415320630389388,31.415320630389388,31.415320630389388,31.415320630389388,219.43938492834383
