1.010897240000000039e+02
1.079157950635451613e+02
1.147418661270903044e+02
1.215679371906354618e+02
1.283940082541806191e+02
1.290266116387959983e+02
1.255805899665551948e+02
1.221345682943143913e+02
1.186885466220735879e+02
1.166821725752508456e+02
1.202287250836120478e+02
1.237752775919732500e+02
1.273218301003344521e+02
1.308683826086956685e+02
1.430032494983277616e+02
1.571680816053511762e+02
1.713329137123745909e+02
1.854977458193979771e+02
1.956711826086956592e+02
2.001426260869565397e+02
2.046140695652173918e+02
2.090855130434782438e+02
2.134473498327759273e+02
2.104655384615384719e+02
2.074837270903010165e+02
2.045019157190635326e+02
2.015201043478260772e+02
2.006864454849498145e+02
2.011825953177257418e+02
2.016787451505016691e+02
2.021748949832775963e+02
1.965622973244148284e+02
1.693654585284282064e+02
1.421686197324415843e+02
1.149717809364549765e+02
8.777494214046835452e+01
7.870985451505019626e+01
7.353014214046825714e+01
6.835042976588627539e+01
6.317071739130434338e+01
6.058795986622074281e+01
6.149765886287625705e+01
6.240735785953177128e+01
6.331705685618729262e+01
6.426107023411370278e+01
6.633745819397992705e+01
6.841384615384613710e+01
7.049023411371236136e+01
7.256662207357858563e+01
7.773273749832776502e+01
8.469520610033444541e+01
9.165767470234114001e+01
9.862014330434782039e+01
1.054455562274247455e+02
1.118255381939799094e+02
1.182055201605350874e+02
1.245855021270902512e+02
1.309654840936454150e+02
1.300855541137123907e+02
1.278045884949832782e+02
1.255236228762541799e+02
1.232426572575250816e+02
1.277906086956520539e+02
1.409885217391303058e+02
1.541864347826085861e+02
1.673843478260868380e+02
1.802931070234113236e+02
1.869368662207357374e+02
1.935806254180601513e+02
2.002243846153845652e+02
2.068681438127089507e+02
2.093697812709029904e+02
2.096120795986622056e+02
2.098543779264213924e+02
2.100966762541806077e+02
2.093778889632106939e+02
2.057758448160535067e+02
2.021738006688963196e+02
1.985717565217391325e+02
1.949697123745819169e+02
1.954204521739130485e+02
1.965699478260869455e+02
1.977194434782608710e+02
1.988689391304347964e+02
1.878549989966558087e+02
1.623234096989969544e+02
1.367918204013381001e+02
1.112602311036792457e+02
8.688761705685625714e+01
8.105860702341144020e+01
7.522959698996662325e+01
6.940058695652180631e+01
6.357157692307699648e+01
6.195819397993310673e+01
6.249946488294313696e+01
6.304073578595316718e+01
6.358200668896320451e+01
6.454287625418059804e+01
6.666929765886287385e+01
6.879571906354514965e+01
7.092214046822742546e+01
7.304856187290970126e+01
6.939208584615384723e+01
6.485347292307692157e+01
6.031486000000000303e+01
5.577624707692308448e+01
5.653249071571904949e+01
6.324544798662203959e+01
6.995840525752502970e+01
7.667136252842801980e+01
8.269549056856190816e+01
8.004037030100339223e+01
7.738525003344486208e+01
7.473012976588633194e+01
7.207500949832780179e+01
7.322363076923073777e+01
7.619143277591969365e+01
7.915923478260864954e+01
8.212703678929766227e+01
8.863713779264209336e+01
1.042826414715718073e+02
1.199281451505013081e+02
1.355736488294312494e+02
1.512191525083607360e+02
1.548307030100334032e+02
1.568377264214046249e+02
1.588447498327759035e+02
1.608517732441471253e+02
1.606150394648829547e+02
1.579985632107023434e+02
1.553820869565217606e+02
1.527656107023411494e+02
1.503622287625418039e+02
1.501608214046822809e+02
1.499594140468227579e+02
1.497580066889632064e+02
1.495565993311036834e+02
1.317806816053510204e+02
1.061523230769233521e+02
8.052396454849498753e+01
