,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
0,2012-09-30,0.0,9.07860121832527,-0.6632949269553503,-0.6632949269553503,9.07860121832527,9.07860121832527,6.322972340597103,10.473391954073042,-0.6632949269553503,-0.6632949269553503,-0.6632949269553503,-0.6632949269553503,8.41530629136992
1,2012-10-07,0.0038461538461538464,9.206598793840095,-1.2520558311578458,-1.2520558311578458,9.206598793840095,9.206598793840095,6.10858202205165,10.154135367324084,-1.2520558311578458,-1.2520558311578458,-1.2520558311578458,-1.2520558311578458,7.9545429626822495
2,2012-10-14,0.007692307692307693,9.334596369354925,-1.7298427648910752,-1.7298427648910752,9.334596369354925,9.334596369354925,5.593651881363758,9.717363281185214,-1.7298427648910752,-1.7298427648910752,-1.7298427648910752,-1.7298427648910752,7.604753604463849
3,2012-10-21,0.011538461538461539,9.46259394486975,-2.047134600291183,-2.047134600291183,9.46259394486975,9.46259394486975,5.318491665815821,9.460090621210606,-2.047134600291183,-2.047134600291183,-2.047134600291183,-2.047134600291183,7.415459344578567
4,2012-10-28,0.015384615384615385,9.590591520384578,-2.2053494246804446,-2.2053494246804446,9.590591520384578,9.590591520384578,5.360993462012613,9.51163754690552,-2.2053494246804446,-2.2053494246804446,-2.2053494246804446,-2.2053494246804446,7.385242095704133
5,2012-11-04,0.019230769230769232,9.718589095899405,-2.2511494190372923,-2.2511494190372923,9.718589095899405,9.718589095899405,5.3901290784102525,9.406061516003147,-2.2511494190372923,-2.2511494190372923,-2.2511494190372923,-2.2511494190372923,7.467439676862114
6,2012-11-11,0.023076923076923078,9.846586671414231,-2.2329040131629956,-2.2329040131629956,9.846586671414231,9.846586671414231,5.581479541146249,9.566017888424538,-2.2329040131629956,-2.2329040131629956,-2.2329040131629956,-2.2329040131629956,7.613682658251236
7,2012-11-18,0.026923076923076925,9.974584246929059,-2.1610824538558564,-2.1610824538558564,9.974584246929059,9.974584246929059,5.618685614514472,9.635866867633716,-2.1610824538558564,-2.1610824538558564,-2.1610824538558564,-2.1610824538558564,7.813501793073202
8,2012-11-25,0.03076923076923077,10.102581822443886,-2.018954077960382,-2.018954077960382,10.102581822443886,10.102581822443886,6.071792470064379,10.112065898323687,-2.018954077960382,-2.018954077960382,-2.018954077960382,-2.018954077960382,8.083627744483504
9,2012-12-02,0.03461538461538462,10.230579397787233,-1.8110603192973933,-1.8110603192973933,10.230579397787233,10.230579397787233,6.36275949509383,10.475318018198918,-1.8110603192973933,-1.8110603192973933,-1.8110603192973933,-1.8110603192973933,8.41951907848984
10,2012-12-09,0.038461538461538464,10.358576973130582,-1.5855037650550077,-1.5855037650550077,10.358576973130582,10.358576973130582,6.753793782199695,10.762597277640657,-1.5855037650550077,-1.5855037650550077,-1.5855037650550077,-1.5855037650550077,8.773073208075575
11,2012-12-16,0.04230769230769231,10.48657454847393,-1.3937654840360727,-1.3937654840360727,10.48657454847393,10.48657454847393,7.044491321580617,11.120979143869562,-1.3937654840360727,-1.3937654840360727,-1.3937654840360727,-1.3937654840360727,9.092809064437859
12,2012-12-23,0.046153846153846156,10.614572123817277,-1.2321710258561682,-1.2321710258561682,10.614572123817277,10.614572123817277,7.437870261008135,11.555144075880982,-1.2321710258561682,-1.2321710258561682,-1.2321710258561682,-1.2321710258561682,9.38240109796111
13,2012-12-30,0.05,10.742569699160626,-1.0419440884637001,-1.0419440884637001,10.742569699160626,10.742569699160626,7.580542324503296,11.671082879204823,-1.0419440884637001,-1.0419440884637001,-1.0419440884637001,-1.0419440884637001,9.700625610696926
14,2013-01-06,0.05384615384615385,10.870567274503975,-0.7807238129824875,-0.7807238129824875,10.870567274503975,10.870567274503975,7.986530765420362,12.077696592349387,-0.7807238129824875,-0.7807238129824875,-0.7807238129824875,-0.7807238129824875,10.089843461521488
15,2013-01-13,0.057692307692307696,10.998564849847321,-0.4886083672880791,-0.4886083672880791,10.998564849847321,10.998564849847321,8.475039901270527,12.58384343315916,-0.4886083672880791,-0.4886083672880791,-0.4886083672880791,-0.4886083672880791,10.509956482559243
16,2013-01-20,0.06153846153846154,11.12656242519067,-0.2671302544615069,-0.2671302544615069,11.12656242519067,11.12656242519067,8.56203783815672,12.933900516319131,-0.2671302544615069,-0.2671302544615069,-0.2671302544615069,-0.2671302544615069,10.859432170729162
17,2013-01-27,0.06538461538461539,11.254560000534017,-0.18381221755902583,-0.18381221755902583,11.254560000534017,11.254560000534017,9.143994977368171,13.249787755946565,-0.18381221755902583,-0.18381221755902583,-0.18381221755902583,-0.18381221755902583,11.07074778297499
18,2013-02-03,0.06923076923076923,11.382557574956333,-0.20167312460640544,-0.20167312460640544,11.382557574956333,11.382557574956333,8.922045098130136,13.137778480402897,-0.20167312460640544,-0.20167312460640544,-0.20167312460640544,-0.20167312460640544,11.180884450349929
19,2013-02-10,0.07307692307692308,11.510555149378648,-0.21002907269860577,-0.21002907269860577,11.51055514937865,11.51055514937865,9.209441864463587,13.298421458421512,-0.21002907269860577,-0.21002907269860577,-0.21002907269860577,-0.21002907269860577,11.300526076680043
20,2013-02-17,0.07692307692307693,11.638552723800963,-0.12466965224213022,-0.12466965224213022,11.638552723800963,11.638552723800963,9.532024928248896,13.590724560261727,-0.12466965224213022,-0.12466965224213022,-0.12466965224213022,-0.12466965224213022,11.513883071558833
21,2013-02-24,0.08076923076923077,11.766550298223276,0.04535437226088896,0.04535437226088896,11.766550298223276,11.766550298223276,9.782058301170393,13.764756248904117,0.04535437226088896,0.04535437226088896,0.04535437226088896,0.04535437226088896,11.811904670484164
22,2013-03-03,0.08461538461538462,11.89454787264559,0.2243008773373451,0.2243008773373451,11.89454787264559,11.89454787264559,10.085654637796297,14.109364814091458,0.2243008773373451,0.2243008773373451,0.2243008773373451,0.2243008773373451,12.118848749982936
23,2013-03-10,0.08846153846153847,12.022545447067907,0.3488778648906453,0.3488778648906453,12.022545447067907,12.022545447067907,10.357693584549512,14.375623924555802,0.3488778648906453,0.3488778648906453,0.3488778648906453,0.3488778648906453,12.371423311958553
24,2013-03-17,0.09230769230769231,12.150543021490222,0.41526973949262963,0.41526973949262963,12.150543021490222,12.150543021490222,10.678921247295753,14.734342962182751,0.41526973949262963,0.41526973949262963,0.41526973949262963,0.41526973949262963,12.565812760982851
25,2013-03-24,0.09615384615384616,12.278540595912537,0.46031922164037825,0.46031922164037825,12.278540595912537,12.278540595912537,10.76739590814049,14.730485593889288,0.46031922164037825,0.46031922164037825,0.46031922164037825,0.46031922164037825,12.738859817552916
26,2013-03-31,0.1,12.4065381701197,0.516337058618343,0.516337058618343,12.4065381701197,12.4065381701197,10.938555158753067,14.899727764496497,0.516337058618343,0.516337058618343,0.516337058618343,0.516337058618343,12.922875228738043
27,2013-04-07,0.10384615384615385,12.534535744326867,0.5904124050600595,0.5904124050600595,12.534535744326867,12.534535744326867,11.149221359033886,15.04407875037144,0.5904124050600595,0.5904124050600595,0.5904124050600595,0.5904124050600595,13.124948149386926
28,2013-04-14,0.1076923076923077,12.662533318534033,0.6728569014991234,0.6728569014991234,12.662533318534033,12.662533318534033,11.330465067982177,15.399801372731503,0.6728569014991234,0.6728569014991234,0.6728569014991234,0.6728569014991234,13.335390220033156
29,2013-04-21,0.11153846153846154,12.790530892741199,0.7468392821712097,0.7468392821712097,12.790530892741199,12.790530892741199,11.457083819416585,15.678836554030847,0.7468392821712097,0.7468392821712097,0.7468392821712097,0.7468392821712097,13.53737017491241
30,2013-04-28,0.11538461538461539,12.918528466948363,0.7893278765492105,0.7893278765492105,12.918528466948363,12.918528466948363,11.464437668829527,15.65371197922332,0.7893278765492105,0.7893278765492105,0.7893278765492105,0.7893278765492105,13.707856343497573
31,2013-05-05,0.11923076923076924,13.046526041155529,0.7816578556101673,0.7816578556101673,13.046526041155529,13.046526041155529,11.827570415984823,15.996103669092207,0.7816578556101673,0.7816578556101673,0.7816578556101673,0.7816578556101673,13.828183896765696
32,2013-05-12,0.12307692307692308,13.174523615362695,0.7353393812275906,0.7353393812275906,13.174523615362695,13.174523615362695,11.810364748163504,15.982910601118709,0.7353393812275906,0.7353393812275906,0.7353393812275906,0.7353393812275906,13.909862996590284
33,2013-05-19,0.12692307692307692,13.302521189569859,0.7018171987192473,0.7018171987192473,13.302521189569859,13.302521189569859,12.002684269783126,16.0428315705097,0.7018171987192473,0.7018171987192473,0.7018171987192473,0.7018171987192473,14.004338388289106
34,2013-05-26,0.13076923076923078,13.43051876527463,0.7363410306435699,0.7363410306435699,13.43051876527463,13.43051876527463,12.237483388978331,16.24425302283374,0.7363410306435699,0.7363410306435699,0.7363410306435699,0.7363410306435699,14.166859795918201
35,2013-06-02,0.1346153846153846,13.558516340979399,0.8407439135124231,0.8407439135124231,13.558516340979399,13.558516340979399,12.362413922884581,16.607551963807822,0.8407439135124231,0.8407439135124231,0.8407439135124231,0.8407439135124231,14.399260254491821
36,2013-06-09,0.13846153846153847,13.686513916684168,0.9512203242158898,0.9512203242158898,13.686513916684168,13.686513916684168,12.579649720431327,16.617942300993576,0.9512203242158898,0.9512203242158898,0.9512203242158898,0.9512203242158898,14.637734240900057
37,2013-06-16,0.1423076923076923,13.814511492388938,0.9994956646732956,0.9994956646732956,13.814511492388938,13.814511492388938,12.72725785273547,16.859471404175014,0.9994956646732956,0.9994956646732956,0.9994956646732956,0.9994956646732956,14.814007157062234
38,2013-06-23,0.14615384615384616,13.942509068093708,0.9897033807460249,0.9897033807460249,13.942509068093708,13.942509068093708,12.87465093217485,16.918805912584304,0.9897033807460249,0.9897033807460249,0.9897033807460249,0.9897033807460249,14.932212448839733
39,2013-06-30,0.15,14.070506643798476,1.0021357094814325,1.0021357094814325,14.070506643798476,14.070506643798476,13.080874333067559,17.097541907886868,1.0021357094814325,1.0021357094814325,1.0021357094814325,1.0021357094814325,15.072642353279909
40,2013-07-07,0.15384615384615385,14.198504219503246,1.108677740084839,1.108677740084839,14.198504219503246,14.198504219503246,13.368785661854053,17.450551821107968,1.108677740084839,1.108677740084839,1.108677740084839,1.108677740084839,15.307181959588085
41,2013-07-14,0.1576923076923077,14.326501795208014,1.2870153715688641,1.2870153715688641,14.326501795208014,14.326501795208014,13.702702715914121,17.655619642675234,1.2870153715688641,1.2870153715688641,1.2870153715688641,1.2870153715688641,15.613517166776878
42,2013-07-21,0.16153846153846155,14.454499370912783,1.4309197880352864,1.4309197880352864,14.454499370912783,14.454499370912783,13.778033110208597,17.85991718457653,1.4309197880352864,1.4309197880352864,1.4309197880352864,1.4309197880352864,15.88541915894807
43,2013-07-28,0.16538461538461538,14.582496945837573,1.4520240992083668,1.4520240992083668,14.582496945837573,14.582496945837573,14.122801233657762,18.028008444103957,1.4520240992083668,1.4520240992083668,1.4520240992083668,1.4520240992083668,16.03452104504594
44,2013-08-04,0.16923076923076924,14.710494520762364,1.3664393333158806,1.3664393333158806,14.710494520762364,14.710494520762364,14.069261086681733,18.165165331693846,1.3664393333158806,1.3664393333158806,1.3664393333158806,1.3664393333158806,16.076933854078245
45,2013-08-11,0.17307692307692307,14.838492095687153,1.273808475699755,1.273808475699755,14.838492095687153,14.838492095687153,14.195928589086154,18.136434677342653,1.273808475699755,1.273808475699755,1.273808475699755,1.273808475699755,16.112300571386907
46,2013-08-18,0.17692307692307693,14.966489670611942,1.2515523042715024,1.2515523042715024,14.966489670611942,14.966489670611942,14.31465610678438,18.228428868410337,1.2515523042715024,1.2515523042715024,1.2515523042715024,1.2515523042715024,16.218041974883445
47,2013-08-25,0.18076923076923077,15.094487245536731,1.2739657776058941,1.2739657776058941,15.094487245536731,15.094487245536731,14.435267234340373,18.278048734498434,1.2739657776058941,1.2739657776058941,1.2739657776058941,1.2739657776058941,16.368453023142624
48,2013-09-01,0.18461538461538463,15.222484820461524,1.232155765698688,1.232155765698688,15.222484820461524,15.222484820461524,14.229386994457935,18.507808326702538,1.232155765698688,1.232155765698688,1.232155765698688,1.232155765698688,16.454640586160213
49,2013-09-08,0.18846153846153846,15.350482395386313,1.0234068897747695,1.0234068897747695,15.350482395386313,15.350482395386313,14.282230875348876,18.38147729910218,1.0234068897747695,1.0234068897747695,1.0234068897747695,1.0234068897747695,16.373889285161084
50,2013-09-15,0.19230769230769232,15.478479970311103,0.6196888125183811,0.6196888125183811,15.478479970311103,15.478479970311103,13.798016438663542,18.188932795949807,0.6196888125183811,0.6196888125183811,0.6196888125183811,0.6196888125183811,16.098168782829482
51,2013-09-22,0.19615384615384615,15.606477544687344,0.06743971340391586,0.06743971340391586,15.606477544687344,15.606477544687344,13.76798748248968,17.560384715027848,0.06743971340391586,0.06743971340391586,0.06743971340391586,0.06743971340391586,15.67391725809126
52,2013-09-29,0.2,15.734475119063587,-0.5521885429756599,-0.5521885429756599,15.734475119063587,15.734475119063587,13.167119296073167,17.123311279633402,-0.5521885429756599,-0.5521885429756599,-0.5521885429756599,-0.5521885429756599,15.182286576087927
53,2013-10-06,0.20384615384615384,15.862472693439829,-1.1530444254202896,-1.1530444254202896,15.862472693439829,15.862472693439829,12.45954725935891,16.717442761924733,-1.1530444254202896,-1.1530444254202896,-1.1530444254202896,-1.1530444254202896,14.70942826801954
54,2013-10-13,0.2076923076923077,15.99047026781607,-1.6554382750893688,-1.6554382750893688,15.99047026781607,15.99047026781607,12.31896153817042,16.349724045129804,-1.6554382750893688,-1.6554382750893688,-1.6554382750893688,-1.6554382750893688,14.335031992726702
55,2013-10-20,0.21153846153846154,16.118467842192313,-2.002932135014222,-2.002932135014222,16.118467842192313,16.118467842192313,12.161847225027744,16.215453018330468,-2.002932135014222,-2.002932135014222,-2.002932135014222,-2.002932135014222,14.115535707178092
56,2013-10-27,0.2153846153846154,16.246465416568558,-2.187021417754035,-2.187021417754035,16.246465416568558,16.246465416568558,11.876833180373072,16.087689994295573,-2.187021417754035,-2.187021417754035,-2.187021417754035,-2.187021417754035,14.059443998814523
57,2013-11-03,0.21923076923076923,16.374462990944796,-2.2486900593344807,-2.2486900593344807,16.374462990944796,16.374462990944796,12.113562134265793,16.059085720163374,-2.2486900593344807,-2.2486900593344807,-2.2486900593344807,-2.2486900593344807,14.125772931610316
58,2013-11-10,0.2230769230769231,16.502460565321044,-2.2398129481069375,-2.2398129481069375,16.502460565321044,16.502460565321044,12.273389950311202,16.224491705535442,-2.239812948106937,-2.239812948106937,-2.239812948106937,-2.239812948106937,14.262647617214107
59,2013-11-17,0.22692307692307692,16.596106120207995,-2.178566998804933,-2.178566998804933,16.596106120207995,16.596106120207995,12.212767702052881,16.447901498859828,-2.178566998804933,-2.178566998804933,-2.178566998804933,-2.178566998804933,14.417539121403063
60,2013-11-24,0.23076923076923078,16.68975167509495,-2.0499004408961077,-2.0499004408961077,16.68975167509495,16.68975167509495,12.48287551287362,16.67509096645618,-2.0499004408961077,-2.0499004408961077,-2.0499004408961077,-2.0499004408961077,14.639851234198842
61,2013-12-01,0.23461538461538461,16.783397229981908,-1.851288499171506,-1.851288499171506,16.783397229981908,16.783397229981908,12.91099054400059,16.959417854763544,-1.851288499171506,-1.851288499171506,-1.851288499171506,-1.851288499171506,14.932108730810402
62,2013-12-08,0.23846153846153847,16.87704278486886,-1.6243188298072786,-1.6243188298072786,16.87704278486886,16.87704278486886,13.087792440845822,17.20216018971936,-1.6243188298072786,-1.6243188298072786,-1.6243188298072786,-1.6243188298072786,15.25272395506158
63,2013-12-15,0.2423076923076923,16.970688339755817,-1.4247261343907274,-1.4247261343907274,16.970688339755817,16.970688339755817,13.506462286684803,17.62870046857602,-1.4247261343907274,-1.4247261343907274,-1.4247261343907274,-1.4247261343907274,15.54596220536509
