,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
0,2012-09-30,0.0,28.362814837012035,-2.3493393363299666,-2.3493393363299666,28.362814837012035,28.362814837012035,22.815165347121614,29.166729210963886,-2.3493393363299666,-2.3493393363299666,-2.3493393363299666,-2.3493393363299666,26.01347550068207
1,2012-10-07,0.0038461538461538464,28.410880559994308,-2.895667076697202,-2.895667076697202,28.410880559994308,28.410880559994308,22.034128635553795,28.863702846840994,-2.895667076697202,-2.895667076697202,-2.895667076697202,-2.895667076697202,25.515213483297106
2,2012-10-14,0.007692307692307693,28.458946282976576,-3.3669963268773855,-3.3669963268773855,28.458946282976576,28.458946282976576,21.951022593447526,28.23724982814157,-3.3669963268773855,-3.3669963268773855,-3.3669963268773855,-3.3669963268773855,25.091949956099192
3,2012-10-21,0.011538461538461539,28.50701200595885,-3.807950115494352,-3.807950115494352,28.50701200595885,28.50701200595885,21.40805938542076,28.00468153557636,-3.807950115494352,-3.807950115494352,-3.807950115494352,-3.807950115494352,24.6990618904645
4,2012-10-28,0.015384615384615385,28.55507772894112,-4.205183864550269,-4.205183864550269,28.55507772894112,28.55507772894112,20.791807712076398,27.59555639114451,-4.205183864550269,-4.205183864550269,-4.205183864550269,-4.205183864550269,24.349893864390854
5,2012-11-04,0.019230769230769232,28.603143451923394,-4.565516509481349,-4.565516509481349,28.603143451923394,28.603143451923394,20.508649451135764,27.34008974047816,-4.565516509481349,-4.565516509481349,-4.565516509481349,-4.565516509481349,24.037626942442046
6,2012-11-11,0.023076923076923078,28.651209174905663,-4.946452288487382,-4.946452288487382,28.651209174905663,28.651209174905663,20.54645163475303,27.130875844144278,-4.946452288487382,-4.946452288487382,-4.946452288487382,-4.946452288487382,23.70475688641828
7,2012-11-18,0.026923076923076925,28.699274897887936,-5.378293116437821,-5.378293116437821,28.699274897887936,28.699274897887936,19.899770592547398,26.669734488791537,-5.378293116437821,-5.378293116437821,-5.378293116437821,-5.378293116437821,23.320981781450115
8,2012-11-25,0.03076923076923077,28.747340620870204,-5.786916437302083,-5.786916437302083,28.747340620870204,28.747340620870204,19.61498703077576,26.312521712316133,-5.786916437302083,-5.786916437302083,-5.786916437302083,-5.786916437302083,22.960424183568122
9,2012-12-02,0.03461538461538462,28.795406269829602,-6.042519772966168,-6.042519772966168,28.795406269829602,28.795406269829602,19.25319297627417,26.185453119595255,-6.042519772966168,-6.042519772966168,-6.042519772966168,-6.042519772966168,22.752886496863432
